	comment
4685	['сходить', 'потом', 'рассказать', 'тянутый', 'выдающийся']
4686	['сразу', 'строго']
4687	['строго', 'просто', 'маркетига', 'пиар', 'достать']
4688	['не', 'знать', 'евгений', 'онегин', 'это', 'комедия']
4689	['онегин', 'комедия', 'это', 'театр', 'называеться', 'который', 'спектакль', 'ставить', 'мотив', 'пушкин']
4690	['это', 'театр', '☝этый', 'балаган', '🤗']
4691	['хронический', 'дурак', 'это', 'остановить']
4692	['пьян', 'место', 'кабинет', 'властный', 'там', 'рейд', 'провести', 'только', 'трезвый', 'туда', 'дорога']
4693	['если', 'пить', 'руль', 'страшно', 'садиться']
4694	['кузьмич', 'суууук', 'фашист']
4695	['по', 'серьёзный', 'алкаш', 'урод', 'уговор', 'напугать', 'этот', 'новость', 'набирет', 'коммент', 'большинство', 'ездить', 'пьяный', 'соблюдать', 'правило']
4696	['а', 'такой', 'помнить']
4697	['в', 'родино', 'смертельный', 'дтп', 'погибнуть', 'человек', '☝', 'и', 'сегодня', 'один', 'дтп', 'летальный', 'исход', 'велосипедст', 'весь', 'очень', 'жаль']
4698	['сочувствовать']
4699	['редкость', 'место']
4700	['у', 'пъяниц', 'руль', 'дурак', 'сто', 'год', 'ещё', 'хватить']
4701	['а', 'мама', 'мочь', 'сам', 'место', 'вызвать', 'скорый', '🤦\u200d', '♂️']
4702	['наверное', 'тикток', 'этот', 'показать', 'рассказать']
4703	['просто', 'понимать', 'сотрудник', 'отказать', 'вызвать', 'скорый', 'сам', 'вызвать', 'телефон', 'сесть', 'думать', 'один', 'попросить', 'другой', 'вызвать', 'скорый']
4704	['затупить', 'наверное', 'сейчас', 'такой', 'мамашка']
4705	['наверное', 'сначала', 'обратить', 'внимание', 'ребёнок', 'плакать', 'поехать', 'травмпункт', 'знающий', 'человек', 'подсказать', 'виноватый', 'а', 'остальной', 'поход', 'меняться', 'толкнуть', 'прыгнуть', 'предупредить', 'итд']
4706	['делать', 'х', 'летний', 'такой', 'бассейн']
4707	['мочь', 'знать']
4708	['это', 'посыл', 'мама', 'который', 'затупить', 'писать']
4709	['действительно', 'это', 'х', 'летний', 'ребёнок', 'насколько', 'знать', 'гиперо', 'алтай', 'крайний', 'мера', 'такой', 'возраст', 'нахождение', 'ребёнок', 'сопровождение', 'взрослый', 'то', 'мать', 'должный', 'рядом', 'шаговый', 'доступность', 'видимо', 'сидеть', 'ждать', 'пока', 'набегаться', 'в', 'любой', 'случай', 'доглядеть', 'она']
4710	['специальный', 'сотрудник', 'должный', 'который', 'следить', 'бассейн', 'прыгать', 'разбег', 'прочее', 'например', 'ограничение', 'доступ', 'возраст', 'сила', 'глубина', 'бассейн', 'слово']
4711	['ограничение', 'но', 'попробовать', 'отказать', 'сразу', 'орать', 'ущемление', 'право', 'начинать']
4712	['у', 'мама', 'глаз']
4713	['возможно', 'всё', 'предугадать', 'заранее', 'это', 'ребёнок', 'упасть', 'угодный', 'дело', 'мать', 'игровой', 'комната', 'это', 'стечение', 'обстоятельство']
4714	['единственный', 'адекватный', 'комментарий', 'взгляд']
4715	['лох']
4716	['всё', 'закрыть', 'детский', 'комплекс', 'горка']
4717	['у', 'мама', 'глаз', 'муха', 'сношаться']
4718	['это', 'самец', 'муха', 'левый', 'глаз', 'самка', 'муха', 'право', 'давать', 'сношаться', '😂😂😂']
4719	['ход', 'как', 'увидеть', 'бассейн', 'вода']
4720	['шарик', 'впитать', 'это', 'наполнитель', 'бассейн', 'кошка']
4721	['🤣🤣', '😁']
4722	['а', 'мама', 'телефон', 'сесть']
4723	['вот', 'нырнуть', 'шарик', 'гавнина', 'иванов', 'иван', 'иванов', 'день', 'иванов', 'день', 'бассейн', 'шарик', 'сношаться', 'муха']
4724	['вода', 'выпилить']
4725	['пельмень', 'заесть']
4726	['почему', 'тупой', 'с', 'пельмень', 'просрочка', 'делиться', 'вместе', 'обитать']
4727	['просрочить', 'пельмень', 'оставлять', 'пенсионер', 'точно', 'купить']
4728	['бассейн', 'сухой', 'важно', 'г', 'вно', 'сухой', 'тонуть', 'лежать', 'день', 'шевелиться']
4729	['придумать', 'легенда', 'помойка', 'пиариться', 'сам', 'стрёмный', 'или', 'фантазия', 'нуль']
4730	['ценность', 'ваш']
4731	['отстой', 'быть', 'гадость', 'продолжать', 'писать', 'админ', 'обратиться', 'идти', 'рожа', 'засаленный', 'помыть', 'фу']
4732	['обратиться', 'гавнина']
4733	['мама', 'смотреть', 'мочь', 'но', 'мама', 'немного', 'пох']
4734	['есть', 'ещё', 'волшебный', 'горка', 'гиперо']
4735	['желание', 'исполнять']
4736	['род']
4737	['прикольно']
4738	['потому', 'следить', '🤷', '🏻\u200d', '♀️', 'ребёнок', 'дом', 'мочь', 'прыгнуть', 'диван', 'нога', 'сломать', 'сам', 'выходной', 'следом', 'дочка', 'ходить', '🤷🏻\u200d♀️', 'а', 'сколько', 'родитель', 'диванчик', 'телефон', '🤷🏻\u200d♀️']
